author,content
krzysztofbosak,"Nie dzielimy wyborców na lepszych i gorszych. Wielu ludzi jest rozgoryczonych i ma do tego powody. Natomiast w naszych partiach działają także lekarze, ratownicy medyczni, ludzie prowadzący przychodnie zdrowia itd. Staramy się o sprawach OZ wypowiadać odpowiedzialnie i uczciwie"
krzysztofbosak,Nagranie porannego wywiadu u redaktora @jprusinowski
krzysztofbosak,"Zainteresowanym kulisami pracy chirurga polecam profil @ProfesorWilczur, a kulisami pracy lekarza i systemu ochrony zdrowia profil @kosik_md. @PChSKALPEL"
krzysztofbosak,"W ostatnich tygodniach rozmawiałem z chirurgiem, stale operującym i kształcącym młodych lekarzy, i sprawił na mnie wrażenie człowieka niezwykle zaangażowanego i skromnego. W każdej grupie są bardzo różni ludzie, dlatego warto być ostrożnym w ocenach. @PChSKALPEL"
krzysztofbosak,"Odp. @PChSKALPEL: zalinkowany profil przez ostatni tydzień wśród setek polubień nie ma ani jednego polubienia wpisów @KONFEDERACJA_ i jej liderów. Zachęcam do większej ostrożności w ocenie kto jest kim w sieci.

A takie atakowanie wszystkich lekarzy jest głupie i niesprawiedliwe."
krzysztofbosak,"Za większością demonizujących Polskę materiałów stoją lewicowo zorientowani Polacy, którzy budują sobie portfolio w zagranicznych mediach i instytucjach kultury. Tu przypadek fotograf @HannaJarzabek, która wyemigrowała do Hiszpanii"
krzysztofbosak,"Przypomnijmy, że była to polityka świadoma - @MorawieckiM przymierzał się do nakładania obostrzeń także na przemysł, ale został szybko przywołany do porządku przez koncerny i dlatego ograniczył się do niszczenia polskich MŚP z gastronomii, turystyki, transportu, sportu i kultury"
krzysztofbosak,"W takim razie powinny być dymisje i zarzuty za ogromne koszty nakładanych blokad gospodarczych i zniszczenie życia wielu ludziom z arbitralnie, bezpodstawnie wytypowanych branż"
krzysztofbosak,Zapraszam o 8:45 do słuchania @Radio__Plus
krzysztofbosak,"Najsmutniejsze jest to, że ten kto będzie próbował to zmienić zderzy się z kolejną świętą krową obecnego systemu czyli konstytucyjną autonomią uniwerków. Podatnik ma płacić, ale z wymaganiem będzie już problem."
krzysztofbosak,"Kształcenie lekarzy przerasta możliwości organizacyjne naszego państwa. A może po prostu nikt z rządu nawet nigdy nie próbował o to zadbać? W końcu teraz wszyscy mają publikować po angielsku, zbierać punkty po świecie i rozliczać granty, a nie po prostu dobrze uczyć studentów."
krzysztofbosak,Polecam wątek
krzysztofbosak,Dobra wypowiedź zwolennika pomagania migrantom na temat jego wątpliwości co do robienia tego
krzysztofbosak,"Z ważnych spotkań dziś w Sejmie: odbyły się istotne konsultacje w ramach Zespołu ds. opieki okołoporodowej. Ciekawa, ostra dyskusja. Wielu ekspertów. Konkretne postulaty. Udział przedstawicieli @MZ_GOV_PL i @NFZ_GOV_PL oraz przedstawicieli nauki. Gratulacje dla @KlaudiaDomagala!"
krzysztofbosak,"Progresywiści nie wyznają religii, ale mają swoją wiarę: to wiara w ich zdolność kontrolowania świata i całej złożoności życia społecznego dzięki nauce, technologii i zaawansowanym regulacjom. Im bardziej to nie działa tym agresywniej będę próbowali udowodnić sobie, że to możliwe"
krzysztofbosak,"„To terapia komórkami embrionalnymi. Jak to działa? To coś a’la in vitro. Jest jajeczko od kobiety, jest nasienie mężczyzny. Jest to ze sobą łączone i jest robione coś a’la ciąża. Przed 15 dniem, zanim zabije serduszko, są komórki wyciągane. Powiedzmy jest wyciągane 200 komórek”"
krzysztofbosak,Tygodnik satyryczny „Polityka” prezentuje:
krzysztofbosak,"To najbardziej antypracowniczy pomysł popierany przez lewicę, od czasu wspierania terapii szokowej"
krzysztofbosak,Coś poszło do przodu - na ostatnim posiedzeniu Sejmu eksperci z @NASK_pl przeprowadzili dla chętnych posłów indywidualne szkolenia z cyberbezpieczeństwa. Uczestnicy otrzymali też tokeny @Yubico
krzysztofbosak,Używałem tutaj hashtaga #DefendEurope zanim to było modne
krzysztofbosak,"Ja już zwracałem się w analogicznych sprawach w przeszłości. Dowiedziałem się że UOKiK nie ma podstaw prawnych by działać ws. podmiotów nie będących przedsiębiorcami (partii, stowarzyszeń). Mamy ewidentną lukę w prawie, a platformy big tech mogą bezkarnie wpływać na demokrację."
krzysztofbosak,"Istnienie tych karnych opłat nie ma żadnego uzasadnienia ekonomicznego - jest wyłącznie wynikiem woli politycznej elit sterujących UE (nie wyłączając rządów PO i PiS, które nigdy tego systemu nie zakwestionowały).

Zaznaczam, że emisje można by redukować także bez tych opłat."
krzysztofbosak,"„EU ETS” to karne opłaty nałożone przez UE na produkcję energii i ciepła z węgla. Dwukrotny wzrost w rok, bo te kary nie są regulowane administracyjnie tylko wrzucone jako przedmiot spekulacji na rynek finansowy, tak jakby były papierem wartościowym. Dziwne? Owszem, nawet bardzo."
krzysztofbosak,".@PayPal zablokował środki zebrane na Marsz Niepodległości. Idzie do nas to co w USA, gdzie prawicowe inicjatywy są „deplatformowne” przez większość potentatów technologicznych. Nie tylko odcina się im możliwość komunikowania, ale także zbierania środków czy płatności online."
krzysztofbosak,Jeszcze by ktoś nabrał wątpliwości czy zasiedlenie Szwecji ludnością spoza Europy to dobry pomysł
krzysztofbosak,Ciekawy wątek o sytuacji w Chile!
krzysztofbosak,"Zgoda ze wszystkim poza ostatnim zdaniem.

Tak, św. JP II był najważniejszym spośród filozofów próbujących pojednać katolicyzm i humanizm, na bazie KUL-owskiego personalizującego neotomizmu. Nie, nie zmniejszyło to w żaden sposób wrogości pomiędzy Kościołem i świeckim humanizmem."
krzysztofbosak,"Zarówno do bronienia jak i do atakowania. Dlatego nie warto zacierać różnic i schodzić z linii sporu udając, że ich nie ma"
krzysztofbosak,"Teza że Prawo Boże i Prawa Człowieka mają wspólny mianownik w „godności człowieka” to pozorne rozwiązanie problemu, promowane dopiero od XX-wieku przez personalistów. W praktyce przenosi spór na znaczenie terminu „godność” i niczego nie rozstrzyga, czego przykładem spór o aborcję"
krzysztofbosak,"To spojrzenie to próba „ochrzczenia” Praw Człowieka, XX-wieczny trend wśród części inteligencji katolickiej. W praktyce polega na eksponowaniu wyłącznie punktów wspólnych i przemilczaniu różnic. Niekiedy przybiera formę wyodrębnienia „podstawowych praw człowieka” z Praw Człowieka"
krzysztofbosak,"Mecenas @MichalWawer tłumaczy coś co nie powinno przejść bez echa: PiS uchwalił ustawę zgodnie z którą rosyjskie służby mogą do Polski wprowadzić legalnie dowolną ilość obywateli rosyjskich, a rząd zrzekł się jakiekolwiek ich weryfikacji. Wystarczy zaproszenie z jakiejś firmy."
krzysztofbosak,"Dziś bardziej niż kiedykolwiek wcześniej należy przypominać że chrześcijaństwo i humanitaryzm, Prawo Boże i Prawa Człowieka to alternatywne doktryny. W jednych punktach zbieżne, w innych punktach różne. Teocentryzmu i antropocentryzmu nie da się sprawdzić do wspólnego mianownika."
krzysztofbosak,"W kwestii „wsparcia duchowego” i  „głoszenia Ewangelii” przybywającym tu w większości muzułmanom to chętnie poznam szczegóły planu @EpiskopatNews. Mam nadzieję, że nie są to tylko hasła, że chodzi o co innego niż wsparcie ich akcji osiedleńczej w Europie przez „trwałą integrację”"
krzysztofbosak,"„Bez względu na okoliczności przybycia migrantów, na pewno potrzebują oni naszego wsparcia duchowego i materialnego.”

Nie. Okoliczności przybycia mają w tej sytuacji znaczenie. To że migranci z wizami białoruskimi potrzebują naszego wsparcia materialnego też jest bardzo wątpliwe"
krzysztofbosak,"Język jakiego używamy kształtuje to jak myślimy. Dziś w Polsacie posłowie centrolewicy ws. Białorusi mówili o „kryzysie” i o tym by z niego „wyjść”. Ja uważam, że należy mówić o próbie sił, o agresji. Próbę sił się wygrywa lub przegrywa. Agresję się odpiera, a nie wychodzi z niej"
krzysztofbosak,"Za chwilę wraz z @AndZyberto @PZgorzelskiP @MKierwinski @radekfogiel i @wlodekczarzasty skomentujemy wydarzenia tygodnia w Śniadaniu Rymanowskiego w @PolsatNewsPL, zapraszam i dobrej niedzieli!"
krzysztofbosak,"Szczegółowa instrukcja dla migrujących z Iraku do UE jak udawać uchodźców politycznych, w jaki sposób dokumentować i kłamać, że się  jest prześladowanym nie tylko w Iraku, ale i w Turcji

Proszę o zapoznanie się @KZadarko @Abp_Gadecki @ArchWarszawska @rzecznikKEPpl @CaritasPolska"
krzysztofbosak,"Za chwilę wezmę udział w programie „Sztuka Słuchania” w @PolskieRadio24, zapraszam i życzę dobrej soboty!"
krzysztofbosak,"Interia: Wielu Holendrów celowo zakaża się koronawirusem, aby uzyskać przepustkę sanitarną. Policja likwiduje strony internetowe, które oferują możliwość spotkania się z chorym.

Wygląda na to, że niektórzy tam bardziej boją się „opieki” rządu niż COVID-19
https://t.co/mk5gWUIiAE"
krzysztofbosak,Brawo!
krzysztofbosak,Korea bez retuszu
krzysztofbosak,"Wolność jest niezwykle istotną wartością, ale nie jedyną. Absolutyzowanie wolności bez odniesienia do dobra, sprawiedliwości, bezpieczeństwa i innych wartości to ukryty nihilizm. Zaś sama możliwość zatrzymania przez policję nie ogranicza naszych praw, ale ma służyć ich ochronie."
krzysztofbosak,"Kontekst jest taki, że jak dotychczas za trwający latami areszt sądy zasadzały znacznie niższe odszkodowania (o ile w ogóle jakiekolwiek)"
krzysztofbosak,"To pierwsze takie odszkodowanie za zatrzymanie (trwa ono maks. 48 godz.) o którym słyszę. Jakiś kosmos, zważywszy na fakt, że policja czasami naprawdę przypadkowo zatrzymuje ludzi. I nigdy nie słyszałem o odszkodowaniach za to! Jak widać wolne sądy mają swoje nowe święte krowy."
krzysztofbosak,"W społeczeństwie złożonym z milionów ludzi, w którym jest kryzys zaufania do władzy i autorytetów to naturalne że każdy może to zaufanie lokować gdzie indziej, w trochę inny sposób, w trochę innych proporcjach. Dlatego warto do tego podchodzić na spokojnie. Z szacunkiem do siebie"
krzysztofbosak,Ograniczone zaufanie do koncernów i organizacji międzynarodowych jest rozsądną postawą. Przy czym we wszystkim można przesadzić. I w ślepym zaufaniu i w wątpieniu we wszystko. Jak znaleźć złoty środek? Ostatecznie trzeba komuś zaufać jeśli rozumie się ograniczenia własnego umysłu
krzysztofbosak,"To bardzo przewidywalny ruch. Eurokraci są zakładnikami swojej ideologii i muszą stale udowadniać lojalność wobec niej. Ze względu na opór Polski i opór własnych społeczeństw nie mogą tym razem tak po prostu otworzyć granic, a muszą „coś zrobić”. Najprościej więc było dać kasę."
krzysztofbosak,Nikt wtedy nie będzie już pamiętał kto te długi zaciągał więc z politycznego punktu widzenia to (niestety) bez znaczenia
krzysztofbosak,"Tak. Niemniej internacjonalistyczna histeria sporej części politpoprawnej kadry opiniotwórczej powoduje, że normalni ludzie zaczęli wszelką krytykę traktować jako cześć przemysłu rozrywkowego (kolejne „gwiazdy”kompromitują się na oczach publiczności), a nie część poważnej debaty."
krzysztofbosak,Rule of law
krzysztofbosak,Nietypowe ogłoszenie 😁
krzysztofbosak,"Obok Ukrainy i Białorusi też Armenia, Gruzja, Mołdawia i… Rosja znalazły się na liście państw dla których rząd właśnie otwiera rynek pracy. Antyrosyjski PiS populacyjnie chce nas wymieszać z dawnym ZSRR. Doniosłe decyzje zapadają bez żadnej realnej debaty
https://t.co/GFPnQFVBQ7"
krzysztofbosak,Grubo. Kolejny rozdział do książki @SchwertnerPL o kryzysie psychiatrii
krzysztofbosak,"Z moich rozmów wynika, że dysonans między retoryką a praktyką jest tak wielki, że część wyborców PiS zwyczajnie w to nie wierzy i uważa że zwiększająca się stale populacja imigrantów w PL to np. dzieło samorządów kontrolowanych przez opozycję, które składały deklaracje otwartości"
krzysztofbosak,"Wczoraj rząd PiS przeprowadził przez Sejm przepisy jeszcze szerzej otwierające Polskę na masową imigrację zarobkową, także z kręgów zupełnie obcych nam kulturowo

W obecnym zamieszaniu warto przypominać, że obecny rząd prowadzi najbardziej proimigrancką politykę w historii III RP"
krzysztofbosak,"Nie @krzysztofbosak tylko @zarembiuk w @Rozmowa_RMF jest źródłem tej informacji, ale dziękuję za cytowanie 😉"
krzysztofbosak,"Ciekawe wątki z wywiadu z byłym skarbnikiem PiS. 

Mój komentarz: systemowy brak polega nie tylko na nierealistycznych limitach, ale także na braku jakiejkolwiek kontroli faktycznych wydatków. Nikt tego po prostu nie sprawdza, co uprzywilejowuje kombinatorów i nieuczciwych."
krzysztofbosak,"Ciekawostki: 
- napływ migrantów na Białoruś spowodował trzykrotny wzrost cen taksówek w Mińsku
- „hossę” na rynku hotelarskim i gastronomicznym 
- wzrost obrotów na bazarach

Do przemyślenia dla @CaritasPolska @KZadarko @Abp_Gadecki @ArchWarszawska @EpiskopatNews @Prymas_Polski"
krzysztofbosak,"Polecam wywiad z Aleśem @Zarembiuk, Białorusinem i szefem fundacji @BelaruskiDom, na temat kryzysu migracyjnego i granicznego. Bardzo ciekawe spojrzenie z perspektywy białoruskiej na postawę Polski i UE wobec prowokacji Łukaszenki: 
https://t.co/IzmJveVp4f"
krzysztofbosak,Trzy wpisy o dylematach etycznych na marginesie obecnego kryzysu granicznego
krzysztofbosak,Biden wycofuje się z pomysłu obowiązku szczepień lub regularnego cotygodniowego testowania w firmach powyżej 100 pracowników
krzysztofbosak,Nic nie stoi na przeszkodzie by Niemcy zrobili most lotniczy z Mińskiem czy Bagdadem. Współpraca z Polską nie jest do tego potrzebna
krzysztofbosak,"Dodatkowo w tle są istotne różnice między nami w odpowiedzi na pytania:
1. Gdzie jest granica chronienia ludzi podejmujących świadomie ryzyko przed konsekwencjami ich wyborów?
2. Czy pojedyncze istnienia ludzkie są wyższą wartością czy suwerenność, bezpieczeństwo i rządy prawa?"
krzysztofbosak,"Faktyczne dylematy przed jakimi stoimy:
1. Czy pozwolić sobie dyktować politykę migracyjną przez instrumentalnie traktującą migrantów wrogą dyktaturę?
2. Czy przyłożyć rękę do tego by za cenę poprawy samopoczucia niektórych zamiast dziś cierpiało X to w przyszłości X do potęgi n?"
krzysztofbosak,"Agitujący za otworzeniem granicy dla tych którzy już przy niej są zdają się zakładać, że to rozwiąże problem. Że kolejni nie przyjadą bo już wieść po świecie poszła, że białoruskie służby gnębią. Moim zdaniem grubo się mylą. To ściągnęłoby na Białoruś tysiące kolejnych. W zimie."
krzysztofbosak,"Tak się Pan pali do pracy, że w sytuacji kryzysu granicznego od sześciu dni Pan milczy. Czytelna taktyka na przeczekanie i niepodejmowanie ryzyka. Pytanie tylko czy tak postępuje lider czy wyrachowany konformista?"
krzysztofbosak,"W Warszawie coraz podobniej. Właśnie prasa pisze o dwóch obywatelach Gruzji, którzy trafili do aresztu za gwałty w autach na klientkach jednej z firm przewozowych 
#UbogacenieKulturowe"
krzysztofbosak,"Od początku mówiliśmy że nie ma w tym żadnej logiki, a rząd podczas zamkniętych konsultacji nie przestawia nam żadnej strategii, wyliczeń, prognoz, badań, czegokolwiek"
krzysztofbosak,"Dobry wątek. Także próbuję to tłumaczyć przy różnych okazjach, że wzrost średniej płacy w gospodarce wcale nie musi oznaczać wzrostu siły nabywczej ludzi mniej zarabiających.

A obok tego jest jeszcze druga dyskusja o tym co i w jakim stopniu uwzględniać podając odczyty inflacji"
krzysztofbosak,"Do części krytykujących obronę granic nie dotrą żadne argumenty. Za maską humanitaryzmu skrywa się bowiem konkretna ideologia - nowa odsłona lewicowego internacjonalizmu. Społeczeństwo otwarte, multikulturalizm, polityka otwartych granic i kultura powitania to ich bojowe slogany."
krzysztofbosak,Tytuł do chwały
krzysztofbosak,"Silny argument za tym, żeby przestać atakować funkcjonariuszy policji i SG"
krzysztofbosak,"Może zamiast robić z funkcjonariuszy żywe tarcze należy tam postawić jakiś ciężki sprzęt, za którym mogliby się chronić?"
krzysztofbosak,Chyba pierwszy raz armatki wodne poszły w ruch. Słusznie.
krzysztofbosak,Kolejny atak na granicy
krzysztofbosak,Koniecznie przeczytajcie. Streszczenie setek wiadomości z forów migrantów. Najważniejsza wiadomość - mam nadzieję że zauważą ją @EpiskopatNews @Abp_Gadecki @Prymas_Polski @KZadarko @rzecznikKEPpl - ci ludzie na granicy NIE uważają się za „uchodźców” i co do zasady nie są biedni.
krzysztofbosak,"Ciekaw jestem komentarza zwolenników Traktatu Lizbońskiego do roli Europejskiej Służby Działań Zewnętrznych w obecnym kryzysie. Jak tam, warto wydawać miliardy euro na sieć ambasad UE? Bo zdaje się że nawet Merkel i Macron grają na własną rękę, bez fikcji unijnej solidarności."
krzysztofbosak,"Warto przypomnieć, że wszystkie ogólnopolskie organizacje narodowe odcięły się zupełnie jednoznacznie od Aleksandra Jabłonowskiego, Piotra Rybaka i innych szkodliwych postaci udających narodowców już 5 lat temu. 

Całość oświadczenia:
https://t.co/RWNE4Lazie https://t.co/H1GpcS7RHR"
krzysztofbosak,"Dla większości polskiej elity utrzymywanie kontaktów dyplomatycznych nie jest instrumentem osiągania własnej racji stanu, zarządzania współpracą z partnerem czy konfliktem z wrogiem, tylko formą dystrybucji szacunku i prestiżu, nagrodą za przychylność czy formą okazania sympatii"
krzysztofbosak,"Ciekawe, warto przeczytać"
krzysztofbosak,"O proszę, dziennikarze głównego nurtu odkrywają to przed czym Liga Polskich Rodzin ostrzegała 20 lat temu, czyli że wykup nieruchomości przez kapitał zagraniczny może sprowadzić nas do roli pariasów we własnym państwie"
krzysztofbosak,"Bezsensowny atak na międzynarodową organizację dobroczynną @FundacjaPCPM, która nie jest częścią polskiego systemu ochrony zdrowia ani nie ma na niego wpływu i generalnie operuje głównie poza Polską"
krzysztofbosak,"Zważywszy na fakt, że wiele ludowych praktyk magicznych trzymało się mocno jeszcze w pierwszej połowie XX wieku jest to rzeczywistość, w której żyli ci którzy wychowali naszych dziadków (o ile pochodzimy z ludu)"
krzysztofbosak,"Ciekawy wywiad na temat niechrześcijańskich wierzeń i rytuałów polskiego ludu w dawnych wiekach. Także w środowiskach katolickich spotykałem się z wyrażoną przez autora oceną, że ludowa duchowość Polaków była dużo mniej integralnie katolicka niż się sądzi.
https://t.co/DoIzMxL3QB"
krzysztofbosak,"Zaczynał karierę? To zdjęcie powstało 10 lat po tym jak wszedłem do Sejmu.

Zrobiono je na proteście przeciw nielegalnej (brak pozwoleń budowlanych wymaganych dla instalacji z fundamentami zakotwiczonymi w ziemi) odbudowie instalacji „Tęcza” - proteście który organizowałem."
krzysztofbosak,Pytanie retoryczne
krzysztofbosak,"Ciekawy wywiad o sytuacji na granicy z redaktorem naczelnym białostockiego Kuriera Porannego @porannypl w @RadioWNET:

https://t.co/2gmIhj3RGm"
krzysztofbosak,"To jest sztucznie animowany konflikt hybrydowy, co oznacza że pole walki informacyjnej (tak, tak - walki) jest nie mniej ważne niż fizyczna konfrontacja na granicy.

Wobec „human story” migrantów trzeba przeciwstawiać „human story” naszych mieszkańców i naszych obrońców granicy."
krzysztofbosak,"Powinny być akredytacje MSW lub MON i wpuszczanie wybranych dziennikarzy na własnych warunkach. Wybiórcze, uznaniowe, ale jednak wpuszczanie. Ale to byłaby dodatkowa praca i ktoś musiałby wziąć dodatkową odpowiedzialność. Chcieć grać z mediami. Chcieć negocjować. A nie chcą."
krzysztofbosak,"Wyprowadźcie mnie z błędu, ale czy jest tak, że państwo polskie (żadna jego agenda) do tego momentu nie stworzyło anglojęzycznego profilu na tt podającego na bieżąco informacje, zdjęcia i filmy z granicy, narzucające naszą narrację o kryzysie?"
krzysztofbosak,"Komisarz UE do spraw wewnętrznych Ylva Johansson uważa, że Polska, Litwa i Łotwa powinny zmienić prawo migracyjne. W publicznych wypowiedziach twierdziła wcześniej, że cofanie migrantów nielegalnie przekraczających granice nie może być akceptowane. Rzućcie okiem na jej biogram: https://t.co/8hXM2ZHc4a"
krzysztofbosak,"Źródło:
https://t.co/0coz1YXx1f"
krzysztofbosak,Za chwilę porozmawiam z @M_K_Blonska @AnnaZalewskaMEP @PZgorzelskiP i @RobertBiedron u Andrzeja Stankiewicza w „Śniadaniu” w studiu @RadioZET_NEWS https://t.co/9bnsUghHVH
krzysztofbosak,Tak. Dla nich lewicowa presja ideologiczna zawsze będzie silniejsza niż polska racja stanu czy nawet bezpieczeństwo całego bloku państw
krzysztofbosak,"Każda udana próba będzie zachętą dla kolejnych, tym bardziej że jak wynika z ich czatów część z nich gotowa jest na śmierć („Wszystko w rękach Allhaha”) i obecne utrudnienia graniczne i pogodowe nie sprawiają, że chcieliby wrócić."
krzysztofbosak,"Profil @Straz_Graniczna jeszcze milczy, ale @PolskieRadio24 podaje że w nocy 50 osób sforsowało granicę, nie wszyscy jeszcze zostali zatrzymani, a podczas zatrzymań @PolskaPolicja została obrzucona kamieniami; jeden funkcjonariusz został ranny. Sytuacja jest coraz trudniejsza."
krzysztofbosak,"Rozwlekłe, egocentryczne, ale ciekawe. Szczególnie ten aspekt klasowy, który autor sygnalizuje, ale którego później nie rozwija"
krzysztofbosak,Brakuje nam także twardego realizmu. Naprawdę nie będzie lepiej od powtarzania że nasi partnerzy na arenie międzynarodowej „muszą zrozumieć”. Nic nie muszą. Zacznijmy analizować ich interesy. Zasoby. Skuteczność presji. Ale do tego trzeba dużo wiedzy i zaryzykowania ścisłych ocen
krzysztofbosak,"Brakuje nam w mediach kompetentnych prowadzących, redaktorów mających jakąś specjalność (prawo, gospodarka, UE, dyplomacja, obronność) i potrafiących przerwać wywiad z gościem który nie ma nic do powiedzenia. 

Dziennikarz od wszystkiego tworzy często niestety program do niczego."
krzysztofbosak,"Dziś słuchałem w @PolskieRadio24 wywiadu o polityce międzynarodowej i konflikcie na granicy. Prawie pół godziny. Ręce opadają! Nie wymieniam nazwiska, bo problemem jest nie człowiek a zjawisko: truizmy, mity, opinie nie podparte żadnymi faktami i patriotyczne myślenie życzeniowe."
krzysztofbosak,"Czy teraz wszyscy, którzy kpili z potrzeby tworzenia WOT albo uznawali to za zagrożenie polityczne przeproszą za błąd i grzecznie wycofają się z debaty publicznej? 

Przypomnę, że @RuchNarodowy jest jedyną partią która miała stworzenie wojsk OT w programie (nawet PiS nie miał)."
krzysztofbosak,Bardzo ciekawa pierwsza część studium obrony terytorium RP napisane przez gen. @KomornickiLeon - analiza obszaru północno-wschodniego
krzysztofbosak,"Było robienie memów i żarty z hermetycznego języka @BartosiakJacek, a teraz okazuje się że… trzeba zdefiniować szczebelki na drabinie eskalacyjnej, analizować kto ją kontroluje i jak działa pętla decyzyjna po obu stronach oraz jak radzimy sobie z wyzwaniem konfliktu hybrydowego"
krzysztofbosak,"Zasoby do prowadzenia wielkich ofensyw medialnych buduje się dekadę, a nie kilka miesięcy. W kilka miesięcy to można bez ładu i składu wydać kilka(naście) milionów złotych na jakąś płatną akcje informacyjną, przynoszącą efekty częściowo przeciwne do zamierzonych"
krzysztofbosak,"Jeśli taki jest zamiar - a brzmi to logicznie - to część naszych sił powinna być rozlokowana właśnie w tych terenach zurbanizowanych, a nie tylko na granicy, po to aby wyprzedzająco podnieść poczucie bezpieczeństwa i neutralizować efekty działań przeciwnika wyprzedzając go o krok"
krzysztofbosak,"Mam wrażenie, że odcinek walki informacyjnej jest odpuszczony i jesteśmy w tym samym punkcie co w trakcie konfliktu z Izraelem w 2018. Oraz że rząd nie przewidział, że zachodnie media mogą rezonować narrację Łukaszenki. Czas wyleczyć się z bezpodstawnych złudzeń…"
krzysztofbosak,Stosunki Rosja-Chiny. Ciekawy wątek!
krzysztofbosak,"W podlaskich szpitalach pracownicy ochrony zdrowia próbują pomagać zatrzymanym nielegalnym imigrantom. Zderzają się z patriarchalną cywilizacją islamską, z agresją i pogardą. Ale boją się mówić pod nazwiskiem by nie być posądzonymi o rasizm. Brzmi znajomo?
https://t.co/0coz1Zf7SN https://t.co/rDGdUxM9DQ"
krzysztofbosak,"Skończyliśmy właśnie godzinną dyskusję o polityce imigracyjnej na #ForumNiepodległości na Pradze. Dzięki dla @m_cslsk i @MarekSzewczyk_ oraz dla organizatorów @MBialasek @StowMarszN @Capitalbook_pl. Co ciekawe po sąsiedzku jest jakaś impreza Lewicy,wchodząc minąłem się z @m_gdula https://t.co/sdsbuh53cK"
krzysztofbosak,"Co za pajace 🤦🏼‍♂️ Pewnie jeszcze używają form bezosobowych, typu „doszło do kryzysu”. Inny możliwy schemat przemilczenia sprawcy: stwierdzenie, że to „problem geopolityczny” (tak się ze sprawą obszedł szef @Frontex). Nie lepsze są amerykańskie media i niektóre ngosy"
krzysztofbosak,"Lektura jego „Pamiętnika” była dla mnie jako 20-latka fascynującą podróżą intelektualną. Uświadomiła mi, że tylko pozornie żyjemy w tej samej kulturze. Ogromna większość z nas nie zna ani lektur ani problemów ani ścieżek myślenia pokolenia młodzieży okupacyjnej. Polecam. https://t.co/TLyh78Ae8E"
krzysztofbosak,"Krótka, obiektywna relacja z Marszu Niepodległości"
krzysztofbosak,Dzię-ku-je-my!
krzysztofbosak,"Polecam wątek @WojciechMucha na temat komplementarności i specyficznej symbiozy mediów głównego nurtu i najgorszych antysemickich szurów. Kiedyś to był tandem Bubel-Wyborcza, teraz będzie Jabłonowski-TVN. I będą sobie nawzajem napędzać oglądalność. I poczucie posiadania racji"
krzysztofbosak,"W kwestii Olszańskiego vel Jabłonowskiego - fakty:
1. Nie działał on nigdy w żadnej poważnej organizacji narodowej
2. Jest przeganiany z ich manifestacji
3. W środowisku rekonstruktorów i kombatantów jest uważany za przebierańca
4. Wśród narodowców ma opinię wariata i/lub agenta"
krzysztofbosak,"Lewicowiec wściekły, że ludzie mają różne poglądy (także różne w ramach Marszu Niepodległości) i że je wyrażają. No jak to może tak być? 🤷🏼‍♂️"
krzysztofbosak,"Drobne radości lewicy 😉
(wpis dotyczył sytuacji zagrożenia zdrowia i życia)"
krzysztofbosak,"W tym roku poza Marszem Niepodległości @StowMarszN organizuje także #ForumNiepodległości. Jutro drugi dzień wydarzenia. O 12:00 moja dyskusja z @m_cslsk o polityce imigracyjnej. Zapraszam!
https://t.co/CpwtLm4kKH https://t.co/JlFf9hpUqV"
krzysztofbosak,"To szczególnie widoczne w polityce. Większość uprawiających ją na szczeblu ogólnopolskim uważa, że demokratyczny ustrój wymusza regularne posługiwanie się kłamstwem lub - w najlepszym razie - manipulacją. I że tylko tak da się osiągnąć coś dobrego. Oraz że ludzie nie chcą prawdy."
krzysztofbosak,Marsz Niepodległości 2021 - tak było prawie bez przerwy przez kilka godzin 😅 https://t.co/MvMXwW0iDU
krzysztofbosak,Wspólna radość z obecności na Marszu Niepodległości i kontaktu z sympatykami / kontaktu z liderem 🙂 https://t.co/Hl0YEozJDf
krzysztofbosak,"Dlaczego rząd PiS popiera zakaz aut spalinowych za 15 lat? Czy wyborców PiS będzie w ogóle stać na to żeby podróżować? Wiele państw w to nie wchodzi, a Polska tak. Bez żadnej debaty w mediach czy Sejmie. Dla mnie to jest niepojęte. Zero zaufania do rządu @MorawieckiM"
krzysztofbosak,"Obawiam się, że zostaniemy z tym konfliktem na długie miesiące"
krzysztofbosak,"„Musimy zrozumieć, że toczy się walka ideologiczna i polski patriotyzm, polski konserwatyzm, przywiązanie do suwerenności to nie są, jak się niektórym wydaje postawy neutralne (...) Mamy bardzo wpływowe w mediach i w polityce grupy, które uważają że to nie są szczególne wartości”"
krzysztofbosak,Na @Defence24Day można było usłyszeć o ujednolicaniu standardów pomiędzy policyjnymi antyterrorystami i wojskami specjalnymi. Pojawienie się konfliktów nieregularnych wymuszać będzie rozwój w druga stronę: uzyskanie zdolności działań policyjnych przez żołnierzy. To też wyzwanie.
krzysztofbosak,"Dzień dobry, za chwilę porozmawiam z @AKlarenbach w @PolskieRadio24, zapraszam!"
krzysztofbosak,"Warto to docenić, że dzięki wysiłkowi wielu instytucji i środowisk oferta na Święto Niepodległości w Warszawie z każdym rokiem się poszerza. Jeśli wybrać obecnie jeden dzień w roku kiedy najbardziej warto przyjechać do stolicy to będzie to zdecydowanie 11 listopada!"
